id,currency,symbol,name,logo_url,status,price,price_date,price_timestamp,circulating_supply,max_supply,market_cap,num_exchanges,num_pairs,num_pairs_unmapped,first_candle,first_trade,first_order_book,rank,rank_delta,high,high_timestamp,1d.volume,1d.price_change,1d.price_change_pct,1d.volume_change,1d.volume_change_pct,1d.market_cap_change,1d.market_cap_change_pct,first_priced_at
MLN,MLN,MLN,Melon,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/mln.svg,active,30.01344815,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,1217820,1524032.0,36550989,24,52,0,2017-03-15T00:00:00Z,2017-03-15T00:00:00Z,2018-09-12T00:00:00Z,185,0,262.01097948,2018-01-04T00:00:00Z,1667901.96,0.51495518,0.0175,-924121.31,-0.3565,1165470.41,0.0329,
BTU,BTU,BTU,BTU Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/btu.svg,active,0.51373136,2020-12-02T00:00:00Z,2020-12-02T21:07:00Z,70014406,100000000.0,35968596,8,8,0,2019-01-31T00:00:00Z,2019-01-31T00:00:00Z,2019-01-31T00:00:00Z,186,-3,0.65845287,2020-10-14T00:00:00Z,401877.3,0.0050135,0.0099,124364.55,0.4481,351017.55,0.0099,
QKC,QKC,QKC,QuarkChain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/qkc.png,active,0.00559594,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,6383980519,10000000000.0,35724370,29,54,0,2018-06-04T00:00:00Z,2018-06-04T00:00:00Z,2018-08-29T00:00:00Z,187,-1,0.22828698,2018-06-05T00:00:00Z,3948855.24,9.57e-05,0.0174,-669336.22,-0.1449,614363.35,0.0175,
WICC,WICC,WICC,WaykiChain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/wicc.png,active,0.18671265,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,189000000,210000000.0,35288690,21,34,0,2018-07-04T00:00:00Z,2019-06-19T00:00:00Z,2019-02-15T00:00:00Z,188,0,1.0765453,2020-02-13T00:00:00Z,15449430.11,0.00450486,0.0247,-10296464.59,-0.3999,851418.59,0.0247,
TT,TT,TT,ThunderCore,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/TT.png,active,0.00547728,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,6350504113,10000000000.0,34783495,11,20,0,2019-05-09T00:00:00Z,,2019-05-09T00:00:00Z,189,4,0.02256033,2019-05-13T00:00:00Z,20432689.46,0.00023105,0.044,-10859781.78,-0.347,1467298.7,0.044,
RDD,RDD,RDD,ReddCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/rdd.svg,active,0.00114044,2020-12-02T00:00:00Z,2020-12-02T21:07:00Z,29834605064,,34024463,18,50,0,2014-02-25T00:00:00Z,2017-11-22T00:00:00Z,2018-09-12T00:00:00Z,190,0,0.02937238,2018-01-06T00:00:00Z,133234.31,8.03e-06,0.0071,-21521.9,-0.1391,241243.42,0.0071,
ORBS,ORBS,ORBS,Orbs,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/orbs.jpg,active,0.01492077,2020-12-02T00:00:00Z,2020-12-02T21:07:00Z,2275944118,10000000000.0,33958831,16,24,0,2019-04-02T00:00:00Z,2019-04-03T00:00:00Z,2019-04-03T00:00:00Z,191,4,0.04681536,2019-04-18T00:00:00Z,1917368.82,0.00048795,0.0338,-428393.0,-0.1826,1110546.91,0.0338,
KEEP,KEEP,KEEP,Keep Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/KEEP.jpeg,active,0.31225777,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,107775118,1000000000.0,33653618,12,16,0,2020-05-12T00:00:00Z,2020-11-24T00:00:00Z,2020-05-19T00:00:00Z,192,4,2.3394564,2020-05-19T00:00:00Z,1437473.47,0.00831658,0.0274,-430076.16,-0.2303,896320.1,0.0274,
NOIANETWORK,NOIANETWORK,NOIA,NOIA Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/NOIANETWORK.png,active,0.09839246,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,341236634,1000000000.0,33575112,3,5,0,2019-07-22T00:00:00Z,,2019-07-26T00:00:00Z,193,6,0.13626417,2020-08-17T00:00:00Z,466704.03,0.00387219,0.041,-448.7,-0.001,1321331.75,0.041,
ZAP,ZAP,ZAP,Zap Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/zap.png,active,0.14038056,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,238944465,520000000.0,33543158,10,16,0,2017-12-02T00:00:00Z,2017-12-02T00:00:00Z,2019-10-18T00:00:00Z,194,-17,0.89017183,2018-01-15T00:00:00Z,2439802.36,-0.02320001,-0.1418,296714.61,0.1385,-5543513.72,-0.1418,
ADX,ADX,ADX,AdEx,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ADX.png,active,0.3087678,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,107482552,114625029.0,33187151,12,24,0,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,2018-08-29T00:00:00Z,195,6,3.6000562,2018-04-22T00:00:00Z,8113563.6,0.01715745,0.0588,4831692.01,1.4722,1847957.06,0.059,
LOKI,LOKI,LOKI,Loki Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/LOKI.jpeg,active,0.62788031,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,52337524,,32861701,5,7,0,2019-02-26T00:00:00Z,2019-08-06T00:00:00Z,2019-06-10T00:00:00Z,196,4,0.94759789,2020-09-02T00:00:00Z,89701.23,0.0166866,0.0273,-154461.97,-0.6326,887644.12,0.0278,
VSYS,VSYS,VSYS,V Systems,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/vsys.jpg,active,0.01527567,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,2149359154,999999999999999.0,32832911,26,50,0,2019-01-18T00:00:00Z,2019-01-18T00:00:00Z,2019-01-18T00:00:00Z,197,0,0.26796697,2019-07-28T00:00:00Z,2059309.48,0.00023852,0.0159,-1392261.47,-0.4034,524079.53,0.0162,
USDK,USDK,USDK,USDK,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/USDK.png,active,1.00038989,2020-12-02T00:00:00Z,2020-12-02T21:06:00Z,32478711,32478711.0,32491374,14,71,1,2019-06-03T00:00:00Z,2019-06-15T00:00:00Z,2019-06-03T00:00:00Z,198,0,1.02870448,2020-03-13T00:00:00Z,178274489.68,0.00711084,0.0072,-49262426.56,-0.2165,230950.77,0.0072,
STRAT,STRAT,STRAT,Stratis,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/strat.svg,active,0.32449673,2020-12-02T00:00:00Z,2020-12-02T21:06:00Z,100057635,,32468375,17,41,0,2016-08-10T00:00:00Z,2016-12-19T00:00:00Z,2018-08-29T00:00:00Z,199,-7,22.17492421,2018-01-08T00:00:00Z,8904.27,-0.00999766,-0.0299,-28332.48,-0.7609,-999915.34,-0.0299,
AVA,AVA,AVA,Travala.com,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/AVA.png,active,0.82005609,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,38554254,61383832.0,31616651,15,34,0,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z,2019-06-04T00:00:00Z,200,3,2.05724562,2020-08-10T00:00:00Z,1172354.99,0.02050423,0.0256,-678579.89,-0.3666,790525.47,0.0256,
STAKE,STAKE,STAKE,xDAI Stake,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/STAKE.jpeg,active,9.31495215,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,3344717,8556251.0,31155875,17,34,9,2020-04-24T00:00:00Z,2020-06-24T00:00:00Z,2020-04-29T00:00:00Z,201,3,35.00781955,2020-09-01T00:00:00Z,1708587.86,0.10543803,0.0114,-597352.07,-0.259,352745.04,0.0115,
XHV,XHV,XHV,Haven Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/xhv.jpg,active,2.17074009,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,14034476,18400000.0,30465200,10,11,0,2018-10-09T00:00:00Z,2018-10-24T00:00:00Z,2018-10-09T00:00:00Z,202,13,3.25962815,2018-11-13T00:00:00Z,113903.73,0.22214474,0.114,-83916.95,-0.4242,3130979.98,0.1145,
LAMB,LAMB,LAMB,Lambda,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/lamb.jpg,active,0.01629053,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,1861111097,6000000000.0,30318481,35,69,0,2019-01-07T00:00:00Z,2019-06-04T00:00:00Z,2019-02-15T00:00:00Z,203,9,0.26227915,2019-07-09T00:00:00Z,9927981.34,0.00131888,0.0881,3623667.76,0.5748,2454574.21,0.0881,
DATA,DATA,DATA,Streamr DATAcoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/data.svg,active,0.04330484,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,697152733,987154514.0,30190086,18,35,0,2017-11-03T00:00:00Z,2017-11-03T00:00:00Z,2018-08-29T00:00:00Z,204,1,0.34807014,2017-12-15T00:00:00Z,682393.75,-0.00017059,-0.0039,-751165.34,-0.524,-118926.41,-0.0039,
BTMX,BTMX,BTMX,Bitmax Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BTMX.jpg,active,0.03824201,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,767402544,767402544.0,29347017,6,15,0,2019-03-26T00:00:00Z,2019-03-26T00:00:00Z,2019-06-04T00:00:00Z,205,2,0.12729992,2019-07-21T00:00:00Z,2540721.3,0.00023498,0.0062,-437232.93,-0.1468,180321.58,0.0062,
KOMP,KOMP,KOMP,Kompass,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/KOMP.jpeg,active,18.20818614,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,1602122,1000000000.0,29171737,2,2,0,2020-08-19T00:00:00Z,,2020-08-19T00:00:00Z,206,-48,483.30432716,2020-09-20T00:00:00Z,145533.52,-12.56624817,-0.4083,-22353.01,-0.1331,-20132663.91,-0.4083,
HYN,HYN,HYN,Hyperion,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/HYN.png,active,0.13868083,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,208078733,10000000000.0,28856532,9,26,0,2018-12-11T00:00:00Z,2019-07-19T00:00:00Z,2019-06-05T00:00:00Z,207,2,1.07862929,2020-08-30T00:00:00Z,82117.32,0.00269754,0.0198,-54359.95,-0.3983,561299.81,0.0198,
C20,C20,C20,CRYPTO20,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/c20.png,active,0.86264486,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,33292581,40656081.0,28719674,7,16,0,2018-01-22T00:00:00Z,2018-01-22T00:00:00Z,2019-06-04T00:00:00Z,208,-6,4.00832059,2018-01-27T00:00:00Z,13613.52,-0.07803581,-0.083,-7101.85,-0.3428,-2598013.67,-0.083,
SAND2,SAND2,SAND,The Sandbox,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SAND2.svg,active,0.04607188,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,621579863,3000000000.0,28637355,19,31,0,2020-08-09T00:00:00Z,2020-08-14T00:00:00Z,2020-08-11T00:00:00Z,209,4,0.07401311,2020-08-27T00:00:00Z,5125414.62,0.00125146,0.0279,-1744714.55,-0.254,777884.27,0.0279,
GXC,GXC,GXC,GXChain Core Asset,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/GXC.jpg,active,0.40007278,2020-12-02T00:00:00Z,2020-12-02T21:11:00Z,70000000,100000000.0,28005095,21,41,0,2017-11-17T00:00:00Z,2017-11-17T00:00:00Z,2018-08-29T00:00:00Z,210,4,10.08587022,2018-01-13T00:00:00Z,3935481.44,0.00871702,0.0223,-224864.26,-0.054,610191.65,0.0223,
ERG,ERG,ERG,Ergo,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/EFYT.png,active,0.99722533,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,28052625,97739924.0,27974788,12,31,7,2017-07-09T00:00:00Z,2020-03-21T00:00:00Z,2020-01-07T00:00:00Z,211,32,6.59232009,2019-06-24T00:00:00Z,1913780.37,0.22733363,0.2953,-525165.55,-0.2153,6421708.59,0.2979,
ELA,ELA,ELA,Elastos,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ela.svg,active,1.47632026,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,18736838,23065190.0,27661574,13,25,0,2018-03-30T00:00:00Z,2020-03-25T00:00:00Z,2019-02-15T00:00:00Z,212,-4,54.95367912,2018-05-09T00:00:00Z,593580.94,-0.05260333,-0.0344,-351163.58,-0.3717,-981481.12,-0.0343,
ULT,ULT,ULT,Ultiledger,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ult.jpg,active,0.01426989,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,1919586279,4500000000.0,27392280,5,10,0,2018-12-18T00:00:00Z,,2019-02-20T00:00:00Z,213,-2,0.02937122,2019-11-13T00:00:00Z,114863.84,-0.00038712,-0.0264,-241.54,-0.0021,-743106.62,-0.0264,
VIDT,VIDT,VIDT,V-ID blockchain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/VIDT.png,active,0.58614448,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,46282792,56739689.0,27128403,13,21,0,2019-03-08T00:00:00Z,2019-03-08T00:00:00Z,2019-07-26T00:00:00Z,214,5,1.18877441,2020-08-26T00:00:00Z,1139939.75,0.02078879,0.0368,-341637.57,-0.2306,962163.19,0.0368,
BCN,BCN,BCN,Bytecoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bcn.svg,active,0.00014736,2020-12-02T00:00:00Z,2020-12-02T21:06:00Z,184066827286,184470000000.0,27124616,12,35,0,2014-05-20T00:00:00Z,2014-05-20T00:00:00Z,2018-08-29T00:00:00Z,215,-5,0.01658021,2018-01-06T00:00:00Z,12723.72,-6.34e-06,-0.0413,2181.52,0.2069,-1167448.96,-0.0413,
COTI,COTI,COTI,COTI Token,,active,0.04762069,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,568032883,2000000000.0,27050116,14,22,0,2019-06-04T00:00:00Z,2019-07-10T00:00:00Z,2019-07-03T00:00:00Z,216,2,0.08991281,2020-08-30T00:00:00Z,3653328.18,0.00148344,0.0322,-2083185.91,-0.3631,842640.9,0.0322,
BOA,BOA,BOA,BOSAGORA,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BOA.jpg,active,0.08877633,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,297595031,542130130.0,26419394,5,5,0,2019-07-04T00:00:00Z,,2019-07-31T00:00:00Z,217,0,0.1400793,2020-10-17T00:00:00Z,225384.75,0.00066903,0.0076,-169578.49,-0.4294,199100.26,0.0076,
ARRR,ARRR,ARRR,Pirate Chain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ARRR.png,active,0.14941069,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,174208055,200000000.0,26028546,11,27,0,2019-04-26T00:00:00Z,2019-06-10T00:00:00Z,2019-06-10T00:00:00Z,218,-12,0.27519319,2019-06-26T00:00:00Z,4114496.83,-0.02225772,-0.1297,-1613827.0,-0.2817,-3863037.74,-0.1292,
LOOM,LOOM,LOOM,Loom Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/loom.svg,active,0.03111566,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,833914552,1000000000.0,25947804,54,106,0,2018-03-15T00:00:00Z,2018-03-17T00:00:00Z,2018-08-29T00:00:00Z,219,20,0.69423735,2018-05-03T00:00:00Z,15521805.51,0.00423104,0.1574,7376657.4,0.9057,3528327.82,0.1574,
IQ,IQ,IQ,Everipedia,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/iq.png,active,0.00256746,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,10015136349,100000000000.0,25713442,28,54,0,2018-07-13T00:00:00Z,2018-07-13T00:00:00Z,2018-09-07T00:00:00Z,220,4,0.061031,2018-07-16T00:00:00Z,3429324.76,9.771e-05,0.0396,-3335849.19,-0.4931,978666.06,0.0396,
DGTX,DGTX,DGTX,DigitexFutures,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/DGTX.png,active,0.03006556,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,853250000,1000000000.0,25653437,18,34,0,2018-10-29T00:00:00Z,2018-10-29T00:00:00Z,2019-06-18T00:00:00Z,221,-5,0.14146736,2019-04-10T00:00:00Z,2134074.66,-0.00131901,-0.042,-66041.37,-0.03,-1125447.64,-0.042,
KAI2,KAI2,KAI,KardiaChain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/KAI2.png,active,0.01462688,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,1750000000,5000000000.0,25597032,11,19,0,2017-08-13T00:00:00Z,2020-04-09T00:00:00Z,2020-05-09T00:00:00Z,222,-2,0.04314695,2020-08-17T00:00:00Z,1239621.13,5.049e-05,0.0035,-479446.25,-0.2789,88365.95,0.0035,
NULS,NULS,NULS,Nuls,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/NULS.png,active,0.25785284,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,98319743,111941076.0,25352025,28,59,0,2017-11-08T00:00:00Z,2017-11-08T00:00:00Z,2018-08-29T00:00:00Z,223,-2,8.38863802,2018-01-10T00:00:00Z,5074934.87,0.00356131,0.014,-1710763.46,-0.2521,353504.37,0.0141,
WINK,WINK,WIN,WINk,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/WINK.jpg,active,8.031e-05,2020-12-02T00:00:00Z,2020-12-02T19:54:00Z,313607571387,999000000000.0,25185368,13,29,0,2019-06-19T00:00:00Z,2019-08-01T00:00:00Z,2019-08-01T00:00:00Z,224,-2,0.00060599,2019-07-31T00:00:00Z,1259433.93,8.9e-07,0.0112,-1244677.5,-0.4971,279778.14,0.0112,
VTHO,VTHO,VTHO,VeThor Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/vtho.jpg,active,0.00083647,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,30108155516,,25184663,18,38,0,2018-07-23T00:00:00Z,2019-02-26T00:00:00Z,2019-02-21T00:00:00Z,225,6,0.00223806,2020-07-25T00:00:00Z,1835924.77,4.463e-05,0.0564,-81511.13,-0.0425,1368745.59,0.0575,
FUN,FUN,FUN,FunFair,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/fun.svg,active,0.0041646,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,6014092389,10999873621.0,25046294,28,68,0,2017-07-04T00:00:00Z,2017-09-01T00:00:00Z,2018-08-29T00:00:00Z,226,-1,0.19542105,2018-01-08T00:00:00Z,367081.24,9.334e-05,0.0229,-35379.51,-0.0879,561379.03,0.0229,
MXC,MXC,MXC,Machine Xchange Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/mxc.jpg,active,0.01026681,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,2437203515,2664965801.0,25022307,11,15,0,2018-12-05T00:00:00Z,2018-12-05T00:00:00Z,2019-02-15T00:00:00Z,227,0,0.04041542,2020-08-26T00:00:00Z,1654186.56,0.00033686,0.0339,-271284.34,-0.1409,820999.81,0.0339,
OGN,OGN,OGN,Origin Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/OGN.jpg,active,0.1578154,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,158369432,1000000000.0,24993136,28,52,0,2019-06-10T00:00:00Z,2020-01-09T00:00:00Z,2020-01-07T00:00:00Z,228,1,0.54135318,2020-08-12T00:00:00Z,6835835.54,0.00687456,0.0455,-5609785.87,-0.4507,1089889.97,0.0456,
FCT,FCT,FCT,Factom,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/fct.svg,active,2.61222528,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,9553736,,24956512,12,18,1,2016-03-11T00:00:00Z,2016-03-11T00:00:00Z,2019-02-19T00:00:00Z,229,-3,47.82775031,2018-01-24T00:00:00Z,406236.45,0.02845857,0.011,-8731.0,-0.021,494995.41,0.0202,
PIVX,PIVX,PIVX,PIVX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/pivx.svg,active,0.38448381,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,64806158,,24916919,31,68,0,2016-03-02T00:00:00Z,2017-08-11T00:00:00Z,2018-08-29T00:00:00Z,230,0,13.83913901,2018-01-10T00:00:00Z,442296.65,0.01654417,0.045,-350255.87,-0.4419,1074704.51,0.0451,
NWC,NWC,NWC,Newscrypto Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/NWC.jpeg,active,0.24238949,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,101340252,279999874.0,24563812,6,12,0,2019-10-13T00:00:00Z,2020-02-05T00:00:00Z,2019-11-04T00:00:00Z,231,4,0.26880677,2020-09-02T00:00:00Z,675536.52,0.01400897,0.0613,84827.33,0.1436,1419672.44,0.0613,
GAS,GAS,GAS,Gas,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/neo.svg,active,1.76064901,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,13935116,100000000.0,24534849,34,72,0,2017-08-07T00:00:00Z,2017-08-07T00:00:00Z,2018-08-29T00:00:00Z,232,0,87.98408001,2018-01-15T00:00:00Z,10358582.8,0.07574496,0.045,686960.12,0.071,1055514.85,0.045,
MTL,MTL,MTL,Metal,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/MTL2.png,active,0.37676525,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,64633864,66588888.0,24351794,27,54,0,2017-10-09T00:00:00Z,2017-10-09T00:00:00Z,2018-08-29T00:00:00Z,233,0,11.74222335,2018-01-04T00:00:00Z,7280528.07,0.01350902,0.0372,440010.79,0.0643,873140.04,0.0372,
MFT,MFT,MFT,Mainframe,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/mft.png,active,0.00253075,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,9386552599,10000000000.0,23755003,18,42,0,2018-07-05T00:00:00Z,2018-07-05T00:00:00Z,2018-08-29T00:00:00Z,234,-11,0.02146412,2018-07-09T00:00:00Z,5666741.44,-0.00011144,-0.0422,-20944003.8,-0.7871,-1046047.41,-0.0422,
ARPA,ARPA,ARPA,ARPA Chain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ARPA.jpg,active,0.02402356,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,983285714,1490000000.0,23622025,29,53,0,2019-05-16T00:00:00Z,2019-07-15T00:00:00Z,2019-07-14T00:00:00Z,235,5,0.07982833,2019-06-26T00:00:00Z,7771035.87,0.00129301,0.0569,-3277092.64,-0.2966,1271399.06,0.0569,
SETH,SETH,SETH,sETH,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SETH2.png,active,596.02221482,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,39601,39601.0,23603215,5,34,0,2020-04-01T00:00:00Z,,2020-04-09T00:00:00Z,236,-8,636.2196934,2020-11-30T00:00:00Z,25664146.79,-7.02083133,-0.0116,9407930.77,0.5787,-549184.51,-0.0227,
YCC,YCC,YCC,Yuan Chain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/YCC.jpg,active,0.00693515,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,3269302173,10000000000.0,22673105,3,4,0,2018-03-26T00:00:00Z,2018-03-26T00:00:00Z,2019-02-15T00:00:00Z,237,1,0.10439967,2018-04-24T00:00:00Z,197523.1,3.625e-05,0.0053,17059.67,0.0945,118512.12,0.0053,
RFR,RFR,RFR,Refereum,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/rfr.png,active,0.00464546,2020-12-02T00:00:00Z,2020-12-02T21:05:00Z,4877586401,5000000000.0,22658624,16,23,0,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2018-09-12T00:00:00Z,238,-49,0.0247582,2018-03-02T00:00:00Z,108364656.24,-0.00229799,-0.331,-499251971.69,-0.8217,-11208630.86,-0.331,
CELR,CELR,CELR,Celer Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/celr.jpg,active,0.00573351,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,3948988986,10000000000.0,22641553,27,41,0,2019-03-25T00:00:00Z,2019-03-25T00:00:00Z,2019-03-25T00:00:00Z,239,3,0.02297573,2019-03-28T00:00:00Z,3026310.62,0.00023991,0.0437,-1130693.04,-0.272,947415.06,0.0437,
SAFE2,SAFE2,SAFE,SAFE2,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SAFE2.jpeg,active,428.2819842,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,52689,52689.0,22565825,3,6,0,2020-09-26T00:00:00Z,,2020-09-28T00:00:00Z,240,21,473.01158263,2020-09-26T00:00:00Z,12875.36,79.79252645,0.229,-14738.48,-0.5337,4204202.45,0.229,
IGNIS,IGNIS,IGNIS,Ignis,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ignis.svg,active,0.02938074,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,761143950,1000000000.0,22362973,14,20,0,2017-08-18T00:00:00Z,2017-08-18T00:00:00Z,2018-09-12T00:00:00Z,241,-7,17.98020582,2018-01-07T00:00:00Z,3007205.49,-0.00138293,-0.045,-3883742.76,-0.5636,-1052607.53,-0.045,
FLM,FLM,FLM,Flamingo Finance,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/FLM.jpg,active,0.19729101,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,113029537,150000000.0,22299712,10,18,0,2020-09-24T00:00:00Z,2020-09-28T00:00:00Z,2020-09-25T00:00:00Z,242,6,0.94507548,2020-09-28T00:00:00Z,5877292.86,0.01424257,0.0778,-350195.85,-0.0562,1700367.41,0.0825,
PCX,PCX,PCX,ChainX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/PCX.jpeg,active,2.87874771,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,7723350,21000000.0,22233576,8,14,0,2019-06-18T00:00:00Z,2020-08-27T00:00:00Z,2019-07-31T00:00:00Z,243,-7,28.17100851,2019-06-20T00:00:00Z,1458168.81,-0.06623868,-0.0225,-489476.4,-0.2513,-511584.47,-0.0225,
WXT,WXT,WXT,Wirex,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/WXT.jpg,active,0.00954759,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,2300499975,10000000000.0,21964225,5,14,0,2019-07-01T00:00:00Z,,2019-07-01T00:00:00Z,244,-7,0.02856361,2019-07-04T00:00:00Z,874627.45,-0.00026277,-0.0268,-1595473.35,-0.6459,-604511.22,-0.0268,
